HEADER,PACKET_ID,TIME_MS,PRESS_HPA,TEMP_C,REL_ALT_M,AX,AY,AZ,GX,GY,GZ,GPS_FIX,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,APOGEE
$CANSAT,760,25111,1008.89,31.84,-0.50,0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,761,25136,1008.84,31.83,-0.08,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,762,25162,1008.84,31.83,-0.08,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,763,25187,1008.84,31.83,-0.08,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,764,25212,1008.84,31.83,-0.08,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,765,25237,1008.88,31.83,-0.41,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,766,25262,1008.88,31.83,-0.41,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,767,25287,1008.88,31.83,-0.41,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,768,25312,1008.88,31.83,-0.12,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,769,25337,1008.85,31.83,-0.12,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,770,25362,1008.85,31.83,-0.12,-0.01,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,771,25387,1008.85,31.83,-0.12,-0.01,-0.00,0.90,-0.13,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,772,25413,1008.86,31.83,-0.22,-0.01,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,773,25438,1008.86,31.83,-0.22,-0.00,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,774,25463,1008.86,31.83,-0.22,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,775,25488,1008.86,31.83,-0.22,-0.00,-0.00,0.90,0.11,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,776,25513,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,777,25538,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,778,25563,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,779,25588,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,780,25613,1008.91,31.84,-0.61,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,781,25638,1008.91,31.84,-0.61,-0.01,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,782,25664,1008.91,31.84,-0.61,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,783,25689,1008.91,31.84,-0.61,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,784,25714,1008.86,31.83,-0.21,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,785,25739,1008.86,31.83,-0.21,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,786,25764,1008.86,31.83,-0.21,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,787,25789,1008.86,31.83,-0.21,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,788,25814,1008.86,31.83,-0.24,-0.00,-0.00,0.90,0.11,-0.16,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,789,25839,1008.86,31.83,-0.24,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,790,25864,1008.86,31.83,-0.24,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,791,25889,1008.86,31.83,-0.24,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,792,25915,1008.85,31.83,-0.13,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,793,25940,1008.85,31.83,-0.13,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,794,25965,1008.85,31.83,-0.13,-0.00,-0.00,0.90,-0.13,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,795,25990,1008.85,31.83,-0.13,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,796,26015,1008.85,31.83,-0.15,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,797,26040,1008.85,31.83,-0.15,-0.00,-0.00,0.90,-0.01,0.15,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,798,26065,1008.85,31.83,-0.15,-0.00,-0.00,0.90,-0.07,-0.10,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,799,26090,1008.85,31.83,-0.15,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,800,26115,1008.87,31.84,-0.32,-0.00,-0.00,0.90,0.11,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,801,26140,1008.87,31.84,-0.32,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,802,26166,1008.87,31.84,-0.32,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,803,26191,1008.87,31.84,-0.32,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,804,26216,1008.84,31.83,-0.02,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,805,26241,1008.84,31.83,-0.02,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,806,26266,1008.84,31.83,-0.02,-0.01,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,807,26291,1008.84,31.84,-0.33,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,808,26316,1008.87,31.84,-0.33,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,809,26341,1008.87,31.84,-0.33,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,810,26366,1008.87,31.84,-0.33,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,811,26391,1008.83,31.83,0.01,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,812,26417,1008.83,31.83,0.01,-0.00,-0.00,0.90,-0.07,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,813,26442,1008.83,31.83,0.01,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,814,26467,1008.83,31.83,0.01,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,815,26492,1008.84,31.83,-0.04,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,816,26517,1008.84,31.83,-0.04,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,817,26542,1008.84,31.83,-0.04,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,818,26567,1008.84,31.83,-0.04,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,819,26592,1008.87,31.83,-0.32,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,820,26617,1008.87,31.83,-0.32,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,821,26642,1008.87,31.83,-0.32,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,822,26668,1008.87,31.83,-0.32,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,823,26693,1008.84,31.83,-0.09,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,824,26718,1008.84,31.83,-0.09,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,825,26743,1008.84,31.83,-0.09,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,826,26768,1008.84,31.83,-0.09,0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,827,26793,1008.86,31.83,-0.19,-0.01,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,828,26818,1008.86,31.83,-0.19,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,829,26843,1008.86,31.83,-0.19,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,830,26868,1008.86,31.83,-0.19,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,831,26893,1008.88,31.84,-0.36,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,832,26919,1008.88,31.84,-0.36,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,833,26944,1008.88,31.84,-0.36,-0.00,-0.00,0.90,-0.07,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,834,26969,1008.88,31.84,-0.36,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,835,26994,1008.84,31.83,-0.07,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,836,27019,1008.84,31.83,-0.07,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,837,27044,1008.84,31.83,-0.07,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,838,27069,1008.84,31.83,-0.07,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,839,27094,1008.86,31.83,-0.22,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,840,27119,1008.86,31.83,-0.22,-0.00,-0.00,0.90,0.11,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,841,27144,1008.86,31.83,-0.22,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,842,27170,1008.86,31.83,-0.22,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,843,27195,1008.85,31.84,-0.16,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,844,27220,1008.85,31.84,-0.16,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,845,27245,1008.85,31.84,-0.16,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,846,27270,1008.87,31.84,-0.29,-0.01,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,847,27295,1008.87,31.84,-0.29,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,848,27320,1008.87,31.84,-0.29,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,849,27345,1008.87,31.84,-0.29,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,850,27370,1008.84,31.83,-0.05,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,851,27395,1008.84,31.83,-0.05,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,852,27421,1008.84,31.83,-0.05,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,853,27446,1008.84,31.83,-0.05,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,854,27471,1008.85,31.84,-0.09,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,855,27496,1008.85,31.84,-0.09,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,856,27521,1008.85,31.84,-0.09,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,857,27546,1008.85,31.84,-0.09,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,858,27571,1008.85,31.84,-0.13,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,859,27596,1008.85,31.84,-0.13,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,860,27621,1008.85,31.84,-0.13,-0.01,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,861,27646,1008.85,31.84,-0.13,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,862,27672,1008.84,31.84,-0.05,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,863,27697,1008.84,31.84,-0.05,-0.00,-0.00,0.90,0.05,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,864,27722,1008.84,31.84,-0.05,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,865,27747,1008.84,31.84,-0.05,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,866,27772,1008.85,31.84,-0.17,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,867,27797,1008.85,31.84,-0.17,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,868,27822,1008.85,31.84,-0.17,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,869,27847,1008.85,31.84,-0.17,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,870,27872,1008.86,31.84,-0.20,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,871,27897,1008.86,31.84,-0.20,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,872,27923,1008.86,31.84,-0.20,0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,873,27948,1008.86,31.84,-0.20,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,874,27973,1008.88,31.84,-0.40,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,875,27998,1008.88,31.84,-0.40,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,876,28023,1008.88,31.84,-0.40,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,877,28048,1008.88,31.84,-0.40,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,878,28073,1008.87,31.84,-0.31,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,879,28098,1008.87,31.84,-0.31,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,880,28123,1008.87,31.84,-0.31,-0.00,-0.00,0.90,-0.07,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,881,28148,1008.87,31.84,-0.31,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,882,28174,1008.88,31.84,-0.35,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,883,28199,1008.88,31.84,-0.35,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,884,28224,1008.88,31.84,-0.35,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,885,28249,1008.85,31.84,-0.26,-0.00,-0.00,0.90,-0.01,-0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,886,28274,1008.87,31.84,-0.26,-0.00,-0.00,0.90,0.11,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,887,28299,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,888,28324,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,889,28349,1008.86,31.84,-0.22,-0.00,-0.00,0.90,-0.01,0.15,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,890,28374,1008.86,31.84,-0.22,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,891,28399,1008.86,31.84,-0.22,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,892,28425,1008.86,31.84,-0.22,-0.00,-0.00,0.90,-0.01,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,893,28450,1008.82,31.84,0.15,-0.00,-0.00,0.90,0.11,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,894,28475,1008.82,31.84,0.15,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,895,28500,1008.82,31.84,0.15,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,896,28525,1008.82,31.84,0.15,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,897,28550,1008.88,31.84,-0.35,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,898,28575,1008.88,31.84,-0.35,-0.00,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,899,28600,1008.88,31.84,-0.35,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,900,28625,1008.88,31.84,-0.35,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,901,28650,1008.87,31.84,-0.29,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,902,28676,1008.87,31.84,-0.29,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,903,28701,1008.87,31.84,-0.29,-0.00,-0.00,0.90,0.11,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,904,28726,1008.87,31.84,-0.29,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,905,28751,1008.86,31.84,-0.21,-0.00,-0.00,0.90,-0.07,-0.10,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,906,28776,1008.86,31.84,-0.21,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,907,28801,1008.86,31.84,-0.21,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,908,28826,1008.86,31.84,-0.21,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,909,28851,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,910,28876,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,911,28901,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,912,28927,1008.87,31.84,-0.26,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,913,28952,1008.84,31.84,-0.05,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,914,28977,1008.84,31.84,-0.05,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,915,29002,1008.84,31.84,-0.05,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,916,29027,1008.84,31.84,-0.05,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,917,29052,1008.84,31.84,-0.08,-0.00,-0.00,0.90,-0.01,0.09,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,918,29077,1008.84,31.84,-0.08,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,919,29102,1008.84,31.84,-0.08,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,920,29127,1008.84,31.84,-0.08,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,921,29152,1008.85,31.84,-0.11,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,922,29178,1008.85,31.84,-0.11,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,923,29203,1008.85,31.84,-0.11,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,924,29228,1008.86,31.85,-0.25,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,925,29253,1008.86,31.85,-0.25,-0.00,-0.00,0.90,0.05,0.09,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,926,29278,1008.86,31.85,-0.25,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,927,29303,1008.86,31.85,-0.25,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,928,29328,1008.85,31.84,-0.13,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,929,29353,1008.85,31.84,-0.13,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,930,29378,1008.85,31.84,-0.13,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,931,29403,1008.85,31.84,-0.13,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,932,29429,1008.84,31.84,-0.04,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,933,29454,1008.84,31.84,-0.04,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,934,29479,1008.84,31.84,-0.04,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,935,29504,1008.84,31.84,-0.04,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,936,29529,1008.85,31.84,-0.12,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,937,29554,1008.85,31.84,-0.12,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,938,29579,1008.85,31.84,-0.12,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,939,29604,1008.85,31.84,-0.12,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,940,29629,1008.85,31.84,-0.14,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,941,29654,1008.85,31.84,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,942,29680,1008.85,31.84,-0.14,-0.01,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,943,29705,1008.85,31.84,-0.14,-0.00,-0.00,0.90,-0.01,-0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,944,29730,1008.88,31.85,-0.34,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,945,29755,1008.88,31.85,-0.34,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,946,29780,1008.88,31.85,-0.34,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
